event,category,thread_id,is_rumour,veracity,n_nodes,depth,duration_min
charliehebdo-all-rnr-threads,non-rumours,553479401296625664,nonrumour,,44,1,407.56666666666666
charliehebdo-all-rnr-threads,non-rumours,553480257747963905,nonrumour,,25,1,1056.4
charliehebdo-all-rnr-threads,non-rumours,553480287045554176,nonrumour,,5,1,62.266666666666666
charliehebdo-all-rnr-threads,non-rumours,553480333954678784,nonrumour,,20,1,368.81666666666666
charliehebdo-all-rnr-threads,non-rumours,553480876315901953,nonrumour,,147,1,11866.216666666667
charliehebdo-all-rnr-threads,non-rumours,553480900869361664,nonrumour,,23,1,4205.366666666667
charliehebdo-all-rnr-threads,non-rumours,553481335948709888,nonrumour,,3,1,89.03333333333333
charliehebdo-all-rnr-threads,non-rumours,553481963864993792,nonrumour,,21,1,11562.683333333332
charliehebdo-all-rnr-threads,non-rumours,553483707122995201,nonrumour,,8,1,4241.483333333334
charliehebdo-all-rnr-threads,non-rumours,553483906096185345,nonrumour,,1,1,0.0
charliehebdo-all-rnr-threads,non-rumours,553484530804613120,nonrumour,,7,1,542.35
charliehebdo-all-rnr-threads,non-rumours,553484619426062336,nonrumour,,27,1,60.233333333333334
charliehebdo-all-rnr-threads,non-rumours,553485654030446592,nonrumour,,45,1,6594.5
charliehebdo-all-rnr-threads,non-rumours,553485866346483713,nonrumour,,3,1,1325.15
charliehebdo-all-rnr-threads,non-rumours,553486601146617856,nonrumour,,58,1,4358.4
charliehebdo-all-rnr-threads,non-rumours,553487356733313024,nonrumour,,12,1,586.65
charliehebdo-all-rnr-threads,non-rumours,553487579077550082,nonrumour,,19,1,7667.866666666667
charliehebdo-all-rnr-threads,non-rumours,553487625815064576,nonrumour,,27,1,964.7333333333333
charliehebdo-all-rnr-threads,non-rumours,553488850363101184,nonrumour,,20,1,39.333333333333336
charliehebdo-all-rnr-threads,non-rumours,553489837542899712,nonrumour,,30,1,4923.783333333334
charliehebdo-all-rnr-threads,non-rumours,553489907524829184,nonrumour,,1,1,0.0
charliehebdo-all-rnr-threads,non-rumours,553490160344502273,nonrumour,,18,1,2120.9333333333334
charliehebdo-all-rnr-threads,non-rumours,553490241445965824,nonrumour,,20,1,1627.3666666666666
charliehebdo-all-rnr-threads,non-rumours,553490358748061696,nonrumour,,5,1,29.633333333333333
charliehebdo-all-rnr-threads,non-rumours,553491005971132416,nonrumour,,16,1,337.8333333333333
charliehebdo-all-rnr-threads,non-rumours,553491517462315008,nonrumour,,38,1,1635.5833333333333
charliehebdo-all-rnr-threads,non-rumours,553491604917334016,nonrumour,,20,1,296.5
charliehebdo-all-rnr-threads,non-rumours,553491924015783936,nonrumour,,12,1,778.1166666666667
charliehebdo-all-rnr-threads,non-rumours,553492305521672192,nonrumour,,39,1,2004.3833333333334
charliehebdo-all-rnr-threads,non-rumours,553492417023057920,nonrumour,,9,1,176.08333333333334
charliehebdo-all-rnr-threads,non-rumours,553493300242432000,nonrumour,,20,1,316.28333333333336
charliehebdo-all-rnr-threads,non-rumours,553496228055777280,nonrumour,,4,1,7202.966666666666
charliehebdo-all-rnr-threads,non-rumours,553496489641902080,nonrumour,,51,1,1228.6833333333334
charliehebdo-all-rnr-threads,non-rumours,553496697918468096,nonrumour,,35,1,2238.383333333333
charliehebdo-all-rnr-threads,non-rumours,553497508970631168,nonrumour,,6,1,113.11666666666666
charliehebdo-all-rnr-threads,non-rumours,553497730476015617,nonrumour,,21,1,121.5
charliehebdo-all-rnr-threads,non-rumours,553497835371757568,nonrumour,,1,1,0.0
charliehebdo-all-rnr-threads,non-rumours,553498106588049408,nonrumour,,20,1,10.65
charliehebdo-all-rnr-threads,non-rumours,553499806883381249,nonrumour,,11,1,55.25
charliehebdo-all-rnr-threads,non-rumours,553500932521336832,nonrumour,,20,1,1054.8333333333333
charliehebdo-all-rnr-threads,non-rumours,553501469388058626,nonrumour,,14,1,3036.366666666667
charliehebdo-all-rnr-threads,non-rumours,553502749498036224,nonrumour,,14,1,60.45
charliehebdo-all-rnr-threads,non-rumours,553503846258196480,nonrumour,,20,1,105.95
charliehebdo-all-rnr-threads,non-rumours,553503995872808961,nonrumour,,1,1,0.0
charliehebdo-all-rnr-threads,non-rumours,553505458162782208,nonrumour,,1,1,0.0
charliehebdo-all-rnr-threads,non-rumours,553506091389440000,nonrumour,,1,1,0.0
charliehebdo-all-rnr-threads,non-rumours,553506337121107968,nonrumour,,72,1,1790.85
charliehebdo-all-rnr-threads,non-rumours,553506946054369280,nonrumour,,24,1,1548.45
charliehebdo-all-rnr-threads,non-rumours,553506985413713920,nonrumour,,8,1,45.3
charliehebdo-all-rnr-threads,non-rumours,553508524320653312,nonrumour,,23,1,3107.6
charliehebdo-all-rnr-threads,non-rumours,553509146730176513,nonrumour,,22,1,46.13333333333333
charliehebdo-all-rnr-threads,non-rumours,553509181446443008,nonrumour,,8,1,2805.483333333333
charliehebdo-all-rnr-threads,non-rumours,553509591888441344,nonrumour,,9,1,1719.0666666666666
charliehebdo-all-rnr-threads,non-rumours,553511279235964928,nonrumour,,20,1,433.78333333333336
charliehebdo-all-rnr-threads,non-rumours,553511977478537216,nonrumour,,7,1,288.26666666666665
charliehebdo-all-rnr-threads,non-rumours,553512076304728064,nonrumour,,23,1,326.56666666666666
charliehebdo-all-rnr-threads,non-rumours,553514329166061568,nonrumour,,176,1,10745.3
charliehebdo-all-rnr-threads,non-rumours,553514505633017856,nonrumour,,25,1,76.4
charliehebdo-all-rnr-threads,non-rumours,553515827073261568,nonrumour,,20,1,255.73333333333332
charliehebdo-all-rnr-threads,non-rumours,553516197283893248,nonrumour,,4,1,1944.8333333333333
charliehebdo-all-rnr-threads,non-rumours,553516364879904768,nonrumour,,23,1,1269.3666666666666
charliehebdo-all-rnr-threads,non-rumours,553517053110657024,nonrumour,,12,1,123.11666666666666
charliehebdo-all-rnr-threads,non-rumours,553517080637489154,nonrumour,,6,1,2765.3333333333335
charliehebdo-all-rnr-threads,non-rumours,553517380995792896,nonrumour,,21,1,1529.6166666666666
charliehebdo-all-rnr-threads,non-rumours,553517548734791680,nonrumour,,9,1,446.93333333333334
charliehebdo-all-rnr-threads,non-rumours,553519997956669440,nonrumour,,15,1,3248.9
charliehebdo-all-rnr-threads,non-rumours,553520399300833280,nonrumour,,14,1,46.18333333333333
charliehebdo-all-rnr-threads,non-rumours,553521697350234112,nonrumour,,3,1,124.86666666666666
charliehebdo-all-rnr-threads,non-rumours,553522808417157120,nonrumour,,24,1,545.9
charliehebdo-all-rnr-threads,non-rumours,553523303453696001,nonrumour,,13,1,92.81666666666666
charliehebdo-all-rnr-threads,non-rumours,553524183594844160,nonrumour,,5,1,71.08333333333333
charliehebdo-all-rnr-threads,non-rumours,553525290908262400,nonrumour,,8,1,3040.0833333333335
charliehebdo-all-rnr-threads,non-rumours,553525347266740226,nonrumour,,14,1,908.9166666666666
charliehebdo-all-rnr-threads,non-rumours,553526191399776257,nonrumour,,1,1,0.0
charliehebdo-all-rnr-threads,non-rumours,553526283033133056,nonrumour,,25,1,112.1
charliehebdo-all-rnr-threads,non-rumours,553526776878469121,nonrumour,,20,1,1414.3333333333333
charliehebdo-all-rnr-threads,non-rumours,553527807771308034,nonrumour,,30,1,1278.7166666666667
charliehebdo-all-rnr-threads,non-rumours,553527964856352769,nonrumour,,6,1,502.95
charliehebdo-all-rnr-threads,non-rumours,553528503573184514,nonrumour,,8,1,1592.1166666666666
charliehebdo-all-rnr-threads,non-rumours,553528740618436610,nonrumour,,23,1,81.31666666666666
charliehebdo-all-rnr-threads,non-rumours,553529789794250753,nonrumour,,12,1,5629.166666666667
charliehebdo-all-rnr-threads,non-rumours,553530513580118016,nonrumour,,24,1,2557.15
charliehebdo-all-rnr-threads,non-rumours,553531783992868864,nonrumour,,61,1,16532.1
charliehebdo-all-rnr-threads,non-rumours,553531802347122689,nonrumour,,24,1,1217.2166666666667
charliehebdo-all-rnr-threads,non-rumours,553532452472238080,nonrumour,,31,1,808.6833333333333
charliehebdo-all-rnr-threads,non-rumours,553532507623546881,nonrumour,,37,1,7014.116666666667
charliehebdo-all-rnr-threads,non-rumours,553532736187924480,nonrumour,,19,1,369.03333333333336
charliehebdo-all-rnr-threads,non-rumours,553533193899368448,nonrumour,,21,1,2307.4666666666667
charliehebdo-all-rnr-threads,non-rumours,553533859032477696,nonrumour,,6,1,36.6
charliehebdo-all-rnr-threads,non-rumours,553534934447824896,nonrumour,,39,1,4334.0
charliehebdo-all-rnr-threads,non-rumours,553535227214438400,nonrumour,,14,1,1840.2
charliehebdo-all-rnr-threads,non-rumours,553535468290453504,nonrumour,,23,1,2503.0666666666666
charliehebdo-all-rnr-threads,non-rumours,553535642848989184,nonrumour,,18,1,292.4
charliehebdo-all-rnr-threads,non-rumours,553535765997969408,nonrumour,,20,1,505.6666666666667
charliehebdo-all-rnr-threads,non-rumours,553536358950916096,nonrumour,,13,1,32.03333333333333
charliehebdo-all-rnr-threads,non-rumours,553536532960010240,nonrumour,,10,1,56.31666666666667
charliehebdo-all-rnr-threads,non-rumours,553537235463979008,nonrumour,,4,1,24.033333333333335
charliehebdo-all-rnr-threads,non-rumours,553537280343031808,nonrumour,,20,1,397.95
charliehebdo-all-rnr-threads,non-rumours,553537322218553344,nonrumour,,19,1,1331.0833333333333
charliehebdo-all-rnr-threads,non-rumours,553537380209401856,nonrumour,,4,1,8.35
charliehebdo-all-rnr-threads,non-rumours,553537460920389633,nonrumour,,20,1,179.53333333333333
charliehebdo-all-rnr-threads,non-rumours,553537551114706945,nonrumour,,22,1,2101.6
charliehebdo-all-rnr-threads,non-rumours,553537648938086403,nonrumour,,28,1,1442.4
charliehebdo-all-rnr-threads,non-rumours,553537740588220416,nonrumour,,5,1,99.01666666666667
charliehebdo-all-rnr-threads,non-rumours,553537870431268864,nonrumour,,7,1,22.283333333333335
charliehebdo-all-rnr-threads,non-rumours,553538304332017665,nonrumour,,25,1,1672.35
charliehebdo-all-rnr-threads,non-rumours,553538456207777792,nonrumour,,6,1,31.816666666666666
charliehebdo-all-rnr-threads,non-rumours,553538483474534400,nonrumour,,7,1,311.96666666666664
charliehebdo-all-rnr-threads,non-rumours,553538523266318336,nonrumour,,9,1,32.416666666666664
charliehebdo-all-rnr-threads,non-rumours,553538559609942017,nonrumour,,38,1,1178.0333333333333
charliehebdo-all-rnr-threads,non-rumours,553538939076624384,nonrumour,,20,1,149.55
charliehebdo-all-rnr-threads,non-rumours,553538939454509056,nonrumour,,6,1,8.9
charliehebdo-all-rnr-threads,non-rumours,553539252374757376,nonrumour,,1,1,0.0
charliehebdo-all-rnr-threads,non-rumours,553539373707186176,nonrumour,,33,1,3768.4666666666667
charliehebdo-all-rnr-threads,non-rumours,553539504146231298,nonrumour,,23,1,284.73333333333335
charliehebdo-all-rnr-threads,non-rumours,553539631149756416,nonrumour,,21,1,185.91666666666666
charliehebdo-all-rnr-threads,non-rumours,553539778088816641,nonrumour,,18,1,38.28333333333333
charliehebdo-all-rnr-threads,non-rumours,553540131756732416,nonrumour,,13,1,9518.8
charliehebdo-all-rnr-threads,non-rumours,553540355317334016,nonrumour,,6,1,2151.4166666666665
charliehebdo-all-rnr-threads,non-rumours,553540381187780609,nonrumour,,9,1,8308.866666666667
charliehebdo-all-rnr-threads,non-rumours,553540478403366912,nonrumour,,9,1,50.53333333333333
charliehebdo-all-rnr-threads,non-rumours,553540580912156672,nonrumour,,22,1,2567.5333333333333
charliehebdo-all-rnr-threads,non-rumours,553540719714271233,nonrumour,,21,1,103.7
charliehebdo-all-rnr-threads,non-rumours,553540824768991233,nonrumour,,2,1,0.5333333333333333
charliehebdo-all-rnr-threads,non-rumours,553540872986705920,nonrumour,,18,1,55.96666666666667
charliehebdo-all-rnr-threads,non-rumours,553540934118694912,nonrumour,,21,1,24.416666666666668
charliehebdo-all-rnr-threads,non-rumours,553541197491634176,nonrumour,,1,1,0.0
charliehebdo-all-rnr-threads,non-rumours,553541601482784768,nonrumour,,12,1,1960.0333333333333
charliehebdo-all-rnr-threads,non-rumours,553541834975498240,nonrumour,,2,1,32.333333333333336
charliehebdo-all-rnr-threads,non-rumours,553541838494515200,nonrumour,,21,1,2761.883333333333
charliehebdo-all-rnr-threads,non-rumours,553542093683974144,nonrumour,,1,1,0.0
charliehebdo-all-rnr-threads,non-rumours,553542208214036480,nonrumour,,8,1,37.0
charliehebdo-all-rnr-threads,non-rumours,553542245966958592,nonrumour,,17,1,159.01666666666668
charliehebdo-all-rnr-threads,non-rumours,553542282100871168,nonrumour,,14,1,33.666666666666664
charliehebdo-all-rnr-threads,non-rumours,553542337553764352,nonrumour,,19,1,716.0
charliehebdo-all-rnr-threads,non-rumours,553542417673367552,nonrumour,,8,1,43.516666666666666
charliehebdo-all-rnr-threads,non-rumours,553542516772175873,nonrumour,,20,1,83.41666666666667
charliehebdo-all-rnr-threads,non-rumours,553542628097019904,nonrumour,,19,1,198.0
charliehebdo-all-rnr-threads,non-rumours,553542784800792577,nonrumour,,94,1,2948.35
charliehebdo-all-rnr-threads,non-rumours,553543032642220033,nonrumour,,8,1,1904.0333333333333
charliehebdo-all-rnr-threads,non-rumours,553543144172969984,nonrumour,,21,1,443.15
charliehebdo-all-rnr-threads,non-rumours,553543319423553537,nonrumour,,39,1,165.16666666666666
charliehebdo-all-rnr-threads,non-rumours,553543395017510912,nonrumour,,12,1,496.6166666666667
charliehebdo-all-rnr-threads,non-rumours,553543467427577858,nonrumour,,4,1,11519.15
charliehebdo-all-rnr-threads,non-rumours,553543939517874176,nonrumour,,20,1,181.36666666666667
charliehebdo-all-rnr-threads,non-rumours,553544039241224194,nonrumour,,18,1,3339.633333333333
charliehebdo-all-rnr-threads,non-rumours,553544078768766977,nonrumour,,8,1,117.88333333333334
charliehebdo-all-rnr-threads,non-rumours,553544266526760960,nonrumour,,8,1,144.55
charliehebdo-all-rnr-threads,non-rumours,553544336475168769,nonrumour,,4,1,471.43333333333334
charliehebdo-all-rnr-threads,non-rumours,553544566042009600,nonrumour,,32,1,112.2
charliehebdo-all-rnr-threads,non-rumours,553545000110538753,nonrumour,,24,1,7936.55
charliehebdo-all-rnr-threads,non-rumours,553545384069328896,nonrumour,,22,1,376.43333333333334
charliehebdo-all-rnr-threads,non-rumours,553545386082979841,nonrumour,,21,1,115.36666666666666
charliehebdo-all-rnr-threads,non-rumours,553545782050045952,nonrumour,,13,1,270.78333333333336
charliehebdo-all-rnr-threads,non-rumours,553545857304629248,nonrumour,,5,1,59.333333333333336
charliehebdo-all-rnr-threads,non-rumours,553546292748898304,nonrumour,,20,1,6355.133333333333
charliehebdo-all-rnr-threads,non-rumours,553546551709409280,nonrumour,,21,1,4102.983333333334
charliehebdo-all-rnr-threads,non-rumours,553546679161745408,nonrumour,,9,1,150.6
charliehebdo-all-rnr-threads,non-rumours,553546878902861825,nonrumour,,11,1,264.8666666666667
charliehebdo-all-rnr-threads,non-rumours,553546967281061888,nonrumour,,14,1,595.05
charliehebdo-all-rnr-threads,non-rumours,553547629963911170,nonrumour,,1,1,0.0
charliehebdo-all-rnr-threads,non-rumours,553547637832843264,nonrumour,,31,1,2788.1666666666665
charliehebdo-all-rnr-threads,non-rumours,553547659404148736,nonrumour,,23,1,593.6833333333333
charliehebdo-all-rnr-threads,non-rumours,553548404102414337,nonrumour,,5,1,2734.35
charliehebdo-all-rnr-threads,non-rumours,553548440563908611,nonrumour,,20,1,155.83333333333334
charliehebdo-all-rnr-threads,non-rumours,553548487225532416,nonrumour,,20,1,371.45
charliehebdo-all-rnr-threads,non-rumours,553549680538578944,nonrumour,,14,1,448.0
charliehebdo-all-rnr-threads,non-rumours,553550030553243650,nonrumour,,21,1,46.9
charliehebdo-all-rnr-threads,non-rumours,553550888770740224,nonrumour,,23,1,83.05
charliehebdo-all-rnr-threads,non-rumours,553551148280729602,nonrumour,,14,1,214.58333333333334
charliehebdo-all-rnr-threads,non-rumours,553551279620755458,nonrumour,,22,1,124.8
charliehebdo-all-rnr-threads,non-rumours,553551282967830528,nonrumour,,1,1,0.0
charliehebdo-all-rnr-threads,non-rumours,553551435762503681,nonrumour,,22,1,2407.0333333333333
charliehebdo-all-rnr-threads,non-rumours,553551934251343872,nonrumour,,11,1,122.78333333333333
charliehebdo-all-rnr-threads,non-rumours,553552493561798656,nonrumour,,11,1,58.016666666666666
charliehebdo-all-rnr-threads,non-rumours,553552772277481472,nonrumour,,13,1,326.8833333333333
charliehebdo-all-rnr-threads,non-rumours,553553112456499200,nonrumour,,13,1,263.93333333333334
charliehebdo-all-rnr-threads,non-rumours,553553202197827584,nonrumour,,10,1,100.66666666666667
charliehebdo-all-rnr-threads,non-rumours,553553331671408641,nonrumour,,24,1,29.6
charliehebdo-all-rnr-threads,non-rumours,553553966970044416,nonrumour,,20,1,175.01666666666668
charliehebdo-all-rnr-threads,non-rumours,553554032745525249,nonrumour,,39,1,2678.516666666667
charliehebdo-all-rnr-threads,non-rumours,553555156391186432,nonrumour,,53,1,1567.5666666666666
charliehebdo-all-rnr-threads,non-rumours,553555207410700289,nonrumour,,22,1,90.63333333333334
charliehebdo-all-rnr-threads,non-rumours,553555293645590528,nonrumour,,20,1,96.11666666666666
charliehebdo-all-rnr-threads,non-rumours,553555389611274240,nonrumour,,21,1,1208.35
charliehebdo-all-rnr-threads,non-rumours,553555432577708032,nonrumour,,10,1,35.483333333333334
charliehebdo-all-rnr-threads,non-rumours,553555593034596352,nonrumour,,23,1,55.416666666666664
charliehebdo-all-rnr-threads,non-rumours,553555705945288704,nonrumour,,20,1,19.65
charliehebdo-all-rnr-threads,non-rumours,553555848794877952,nonrumour,,30,1,4689.233333333334
charliehebdo-all-rnr-threads,non-rumours,553555948883959809,nonrumour,,45,1,4495.183333333333
charliehebdo-all-rnr-threads,non-rumours,553556728651210753,nonrumour,,28,1,46.71666666666667
charliehebdo-all-rnr-threads,non-rumours,553558108866637824,nonrumour,,9,1,8141.916666666667
charliehebdo-all-rnr-threads,non-rumours,553558126147149825,nonrumour,,8,1,229.55
charliehebdo-all-rnr-threads,non-rumours,553558611306090496,nonrumour,,12,1,170.01666666666668
charliehebdo-all-rnr-threads,non-rumours,553558824720666628,nonrumour,,30,1,430.95
charliehebdo-all-rnr-threads,non-rumours,553559095798931456,nonrumour,,19,1,596.2833333333333
charliehebdo-all-rnr-threads,non-rumours,553559880599359488,nonrumour,,2,1,3.6666666666666665
charliehebdo-all-rnr-threads,non-rumours,553560219981459457,nonrumour,,5,1,7142.316666666667
charliehebdo-all-rnr-threads,non-rumours,553560429910568960,nonrumour,,3,1,23.1
charliehebdo-all-rnr-threads,non-rumours,553560480586166272,nonrumour,,11,1,60.81666666666667
charliehebdo-all-rnr-threads,non-rumours,553560488056225792,nonrumour,,26,1,1765.7166666666667
charliehebdo-all-rnr-threads,non-rumours,553560769246539776,nonrumour,,20,1,54.2
charliehebdo-all-rnr-threads,non-rumours,553561169923829760,nonrumour,,21,1,63.416666666666664
charliehebdo-all-rnr-threads,non-rumours,553561762466115584,nonrumour,,6,1,17.866666666666667
charliehebdo-all-rnr-threads,non-rumours,553562348376850433,nonrumour,,20,1,97.53333333333333
charliehebdo-all-rnr-threads,non-rumours,553562446456422402,nonrumour,,39,1,1379.65
charliehebdo-all-rnr-threads,non-rumours,553562569169199104,nonrumour,,12,1,96.53333333333333
charliehebdo-all-rnr-threads,non-rumours,553562832001048576,nonrumour,,20,1,794.4833333333333
charliehebdo-all-rnr-threads,non-rumours,553563356339384322,nonrumour,,28,1,163.3
charliehebdo-all-rnr-threads,non-rumours,553563750230683650,nonrumour,,21,1,104.35
charliehebdo-all-rnr-threads,non-rumours,553563780928770048,nonrumour,,29,1,1502.1333333333334
charliehebdo-all-rnr-threads,non-rumours,553563889104093184,nonrumour,,9,1,33.06666666666667
charliehebdo-all-rnr-threads,non-rumours,553566200098488320,nonrumour,,27,1,5144.933333333333
charliehebdo-all-rnr-threads,non-rumours,553566279953842176,nonrumour,,13,1,47.766666666666666
charliehebdo-all-rnr-threads,non-rumours,553566644006817792,nonrumour,,21,1,14.1
charliehebdo-all-rnr-threads,non-rumours,553566829273423872,nonrumour,,23,1,209.01666666666668
charliehebdo-all-rnr-threads,non-rumours,553566870750908418,nonrumour,,25,1,455.3666666666667
charliehebdo-all-rnr-threads,non-rumours,553567076728963073,nonrumour,,37,1,9401.85
charliehebdo-all-rnr-threads,non-rumours,553567184002502656,nonrumour,,11,1,275.35
charliehebdo-all-rnr-threads,non-rumours,553567716414484481,nonrumour,,26,1,2024.1
charliehebdo-all-rnr-threads,non-rumours,553567732126736385,nonrumour,,3,1,147.88333333333333
charliehebdo-all-rnr-threads,non-rumours,553567850301231106,nonrumour,,12,1,188.03333333333333
charliehebdo-all-rnr-threads,non-rumours,553568095978401793,nonrumour,,16,1,712.9333333333333
charliehebdo-all-rnr-threads,non-rumours,553569060882235392,nonrumour,,1,1,0.0
charliehebdo-all-rnr-threads,non-rumours,553569333150896129,nonrumour,,19,1,616.1833333333333
charliehebdo-all-rnr-threads,non-rumours,553569379674521600,nonrumour,,8,1,45.56666666666667
charliehebdo-all-rnr-threads,non-rumours,553569512269021184,nonrumour,,9,1,323.21666666666664
charliehebdo-all-rnr-threads,non-rumours,553570203678683136,nonrumour,,3,1,28.783333333333335
charliehebdo-all-rnr-threads,non-rumours,553570370192949248,nonrumour,,20,1,2545.85
charliehebdo-all-rnr-threads,non-rumours,553570659805454336,nonrumour,,10,1,347.8
charliehebdo-all-rnr-threads,non-rumours,553570681619640320,nonrumour,,37,1,347.3333333333333
charliehebdo-all-rnr-threads,non-rumours,553570818031374336,nonrumour,,10,1,46.766666666666666
charliehebdo-all-rnr-threads,non-rumours,553570914143854592,nonrumour,,6,1,19.183333333333334
charliehebdo-all-rnr-threads,non-rumours,553570916907511809,nonrumour,,20,1,4970.95
charliehebdo-all-rnr-threads,non-rumours,553571432475951105,nonrumour,,12,1,84.36666666666666
charliehebdo-all-rnr-threads,non-rumours,553571541578174465,nonrumour,,16,1,27.916666666666668
charliehebdo-all-rnr-threads,non-rumours,553572111441465344,nonrumour,,20,1,187.43333333333334
charliehebdo-all-rnr-threads,non-rumours,553572914923323392,nonrumour,,8,1,437.1666666666667
charliehebdo-all-rnr-threads,non-rumours,553573066455134208,nonrumour,,1,1,0.0
charliehebdo-all-rnr-threads,non-rumours,553573166116012032,nonrumour,,25,1,242.43333333333334
charliehebdo-all-rnr-threads,non-rumours,553573432554979328,nonrumour,,22,1,72.46666666666667
charliehebdo-all-rnr-threads,non-rumours,553573633395015680,nonrumour,,1,1,0.0
charliehebdo-all-rnr-threads,non-rumours,553573875528007680,nonrumour,,24,1,68.55
charliehebdo-all-rnr-threads,non-rumours,553574522972958721,nonrumour,,20,1,73.23333333333333
charliehebdo-all-rnr-threads,non-rumours,553574650450825216,nonrumour,,20,1,42.86666666666667
charliehebdo-all-rnr-threads,non-rumours,553574709669814272,nonrumour,,48,1,994.7166666666667
charliehebdo-all-rnr-threads,non-rumours,553575302392455169,nonrumour,,26,1,3848.4166666666665
charliehebdo-all-rnr-threads,non-rumours,553575450329378816,nonrumour,,14,1,1770.9666666666667
charliehebdo-all-rnr-threads,non-rumours,553575803733426176,nonrumour,,11,1,55.53333333333333
charliehebdo-all-rnr-threads,non-rumours,553576648973377537,nonrumour,,13,1,277.8666666666667
charliehebdo-all-rnr-threads,non-rumours,553578191391301633,nonrumour,,3,1,362.96666666666664
charliehebdo-all-rnr-threads,non-rumours,553578243173781505,nonrumour,,23,1,226.96666666666667
charliehebdo-all-rnr-threads,non-rumours,553578250186665984,nonrumour,,19,1,1420.4666666666667
charliehebdo-all-rnr-threads,non-rumours,553578348111085568,nonrumour,,7,1,875.0333333333333
charliehebdo-all-rnr-threads,non-rumours,553578566563426305,nonrumour,,1,1,0.0
charliehebdo-all-rnr-threads,non-rumours,553579715014172673,nonrumour,,21,1,2046.3833333333334
charliehebdo-all-rnr-threads,non-rumours,553579914717577216,nonrumour,,4,1,1949.0166666666667
charliehebdo-all-rnr-threads,non-rumours,553580499395174400,nonrumour,,18,1,3086.383333333333
charliehebdo-all-rnr-threads,non-rumours,553581209193050112,nonrumour,,8,1,201.1
charliehebdo-all-rnr-threads,non-rumours,553581227165642752,nonrumour,,13,1,418.9166666666667
charliehebdo-all-rnr-threads,non-rumours,553581501422788608,nonrumour,,11,1,7.783333333333333
charliehebdo-all-rnr-threads,non-rumours,553581612588605440,nonrumour,,11,1,3081.1
charliehebdo-all-rnr-threads,non-rumours,553581668142153729,nonrumour,,4,1,5.683333333333334
charliehebdo-all-rnr-threads,non-rumours,553581669710831617,nonrumour,,7,1,8.05
charliehebdo-all-rnr-threads,non-rumours,553581897792913408,nonrumour,,20,1,16.3
charliehebdo-all-rnr-threads,non-rumours,553581958455123968,nonrumour,,4,1,13.166666666666666
charliehebdo-all-rnr-threads,non-rumours,553582011324329984,nonrumour,,6,1,32.56666666666667
charliehebdo-all-rnr-threads,non-rumours,553582039106990080,nonrumour,,24,1,78.65
charliehebdo-all-rnr-threads,non-rumours,553582049282768897,nonrumour,,3,1,19.466666666666665
charliehebdo-all-rnr-threads,non-rumours,553582057537146880,nonrumour,,4,1,174.03333333333333
charliehebdo-all-rnr-threads,non-rumours,553582206019723264,nonrumour,,5,1,7.75
charliehebdo-all-rnr-threads,non-rumours,553582251616010240,nonrumour,,18,1,35.233333333333334
charliehebdo-all-rnr-threads,non-rumours,553582301003931648,nonrumour,,24,1,18.233333333333334
charliehebdo-all-rnr-threads,non-rumours,553582465734832128,nonrumour,,7,1,29.883333333333333
charliehebdo-all-rnr-threads,non-rumours,553582801833185280,nonrumour,,3,1,65.56666666666666
charliehebdo-all-rnr-threads,non-rumours,553582812964876288,nonrumour,,28,1,339.71666666666664
charliehebdo-all-rnr-threads,non-rumours,553583035820802048,nonrumour,,6,1,185.23333333333332
charliehebdo-all-rnr-threads,non-rumours,553583059761897473,nonrumour,,2,1,11.833333333333334
charliehebdo-all-rnr-threads,non-rumours,553583108105441281,nonrumour,,25,1,11993.133333333333
charliehebdo-all-rnr-threads,non-rumours,553583376398319617,nonrumour,,15,1,642.55
charliehebdo-all-rnr-threads,non-rumours,553583670343524352,nonrumour,,19,1,31.15
charliehebdo-all-rnr-threads,non-rumours,553583809602801665,nonrumour,,8,1,209.05
charliehebdo-all-rnr-threads,non-rumours,553583847850663936,nonrumour,,4,1,3.4166666666666665
charliehebdo-all-rnr-threads,non-rumours,553583867664535552,nonrumour,,2,1,7.45
charliehebdo-all-rnr-threads,non-rumours,553584173420920833,nonrumour,,20,1,20.233333333333334
charliehebdo-all-rnr-threads,non-rumours,553584292090359808,nonrumour,,21,1,23.133333333333333
charliehebdo-all-rnr-threads,non-rumours,553584366803488770,nonrumour,,20,1,40.61666666666667
charliehebdo-all-rnr-threads,non-rumours,553584683892871168,nonrumour,,10,1,2311.4333333333334
charliehebdo-all-rnr-threads,non-rumours,553584782987497474,nonrumour,,14,1,296.3666666666667
charliehebdo-all-rnr-threads,non-rumours,553584868685520897,nonrumour,,4,1,1087.5166666666667
charliehebdo-all-rnr-threads,non-rumours,553585447235223552,nonrumour,,12,1,141.4
charliehebdo-all-rnr-threads,non-rumours,553585530504749057,nonrumour,,7,1,3.1166666666666667
charliehebdo-all-rnr-threads,non-rumours,553585596959318016,nonrumour,,5,1,8.866666666666667
charliehebdo-all-rnr-threads,non-rumours,553585838056280064,nonrumour,,7,1,31.5
charliehebdo-all-rnr-threads,non-rumours,553585840270876672,nonrumour,,22,1,47.2
charliehebdo-all-rnr-threads,non-rumours,553585862987235328,nonrumour,,10,1,1100.1
charliehebdo-all-rnr-threads,non-rumours,553586246883475456,nonrumour,,9,1,461.25
charliehebdo-all-rnr-threads,non-rumours,553586275438301184,nonrumour,,42,1,1172.7
